id;meta_id;nombre;precio;categoria;genero;tallas;descripcion;disponible;imagen_meta_url;imagen_local_path
069;24195538580144023;CAMISETA VARSITY 50TH ANNIVERSARY;4.78;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/628367530_1652449399539185_2897477595892199701_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=PdMYmZN_FREQ7kNvwGebO0Q&_nc_oc=AdoUO9GkYUq2VH79-SEAuj9G_JjTs-TAH1R6zid31YGl29o2IDD6C63gDEVQIw5A1Fo&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQH8kzVNEqF6cewmt1K4UjIYW48sb60jZ7hlc6QsYFuCGeAnIQzCv6zYW-qYOxeUUCwZPLWrhTyqgg&oh=00_Af2vdfNMyp6Vw0uvL7NY0Lfp6Dp2-kQOBw2BpDTKBy373Q&oe=69EA79D3;images/069.jpg
070;24951030314573901;CAMISETA EFECTO LAVADO CARE BEARS;5.38;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/626033073_915191587648939_1766594150850011252_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=ds9l1mtYB5AQ7kNvwHF2AJP&_nc_oc=AdraTLk3geTFEsu710iKyQ3UDtHExQS6bIRJfGpbjlE7Z-rNJxDETgZ3RyZ-HEMJbQk&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQEF8PC4ZYxV_PpDENr39qNmRg_g2jRkSMSEkwOnyHtZS-vns0V_bWEnyWdczpdaevZ91WYQvbS-BQ&oh=00_Af0Kv0mLkgOw0PluaF5LnQxBep6ZkhcfoqWrOS5zEHzygg&oe=69EAA118;images/070.jpg
071;25202028322808901;CAMISETA FLOR VOLUMEN;5.98;sin_categoria;unisex;XS,S,M,L;S;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/627056951_1358598799645210_7305261580309208301_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=jFVelvFHUmQQ7kNvwEiHo6k&_nc_oc=Adq0OrALMOf1et3HTuv0vSeITwtxYEKSNb4SsXWZaC1iTqeGwJRMY2dscioSDE5rgE0&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQENxcyhDm_IL4EHFb5pZCnWin4_UChASggde5SFwvaACXd3fXwGKmRh_cVfVTnIhvoLgv7il7mOYw&oh=00_Af13A9nbKY0VJcAo5D7ZTDOYqSHKKmiAqlQksrG-5-HF_A&oe=69EA8670;images/071.jpg
072;25409450852084008;VESTIDO SARGA CRUZADO;8.39;sin_categoria;unisex;XS,S,M,L;S;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/627677411_876574868348605_8075775387363957585_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=UlOO9v0ukiEQ7kNvwF8J40O&_nc_oc=Adp_JBHPPiiPNd1HhLIsWnnSHUsHMvbtwOj7TmW9OHoAtib5riBLZ80pJmLZ_y0paJo&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQGYGLw3qw_20kKQZzZGCWuFXnPXLmeYsK_g3KQPoq3isRRF7-_EcfTYdoGVB31_cff9TqwuNnlFZw&oh=00_Af2HgfJa-LVAab9UZWrDR6SGjly9vXbDz1rDez4YU7pOhQ&oe=69EA9869;images/072.jpg
073;25446699838364692;TOP FORNITURA PICUETA;4.78;sin_categoria;unisex;XS,S,M,L;S;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/627107489_2627875837585266_1616178842530719525_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=8zjC24e2I7cQ7kNvwFjzQYL&_nc_oc=AdpyTudWlzYa5QHwqo43cutYjNI7V1ycmlOmxX_rqdb668-GJJPhbxgwWWQPbn0phf4&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQHz9UKolXz9p30PXSZK8OlJndos5NXSLLTaMij2gF4avGOUZlrNfTNbLIGzTwH5OmNVIOykPH7maw&oh=00_Af2BZ067arQrqQ-h2RQWJOtExruhM2W8FluB8zSXxzqEGw&oe=69EA9255;images/073.jpg
074;25447373358275345;CAMISETA FLOR VOLUMEN;5.98;sin_categoria;unisex;XS,S,M,L;S;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/626286313_1434029438294039_4264231328597168919_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=MhaLwyjhelYQ7kNvwFjTPe5&_nc_oc=AdoLGXDFeHwpS6DU0UU9Zb-AhPPAmWZca644bSL5vaQbyF9SDc5umlaYA0PS_QdsW2A&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQHNkDr_GrIDZFpmN8Q-kqcWjPIu7ff4B3ATM3o_7hArMZQXdjSdqIHVReAsdSCBBBWpYylVIlgKcg&oh=00_Af1uMDOC_WTArxAynAdTQ0A6sz1mxgBoo7TVpc2CQt2h_A&oe=69EA7E63;images/074.jpg
075;25717898661206744;CAMISA FLUIDA BOLSILLO;6.88;sin_categoria;unisex;XS,S,M,L;S;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/629945813_920861800282497_7043489799808808910_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=MuL9ANCRX8YQ7kNvwGkgCE0&_nc_oc=Adq0oSouv9gVVicxpHBh6EMXYW_pAYCWrNXOm6RkNrvxM0ZQkw8YCy48eV1qCwtniYo&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQFA1gtTwZfXEfdVr23Uffn8xhM7LdUKSQjmx3R4TosRlXB53-7gVLaAxLsj-iXPkirl3KtXhzZuLw&oh=00_Af0TnexcsxhSV2rOQMcmOr7lJwxd9sLuIX8-hWUh4lttqg&oe=69EA7334;images/075.jpg
076;25735006256163884;VESTIDO PALABRA DE HONOR;8.39;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/626291486_1609265883454286_652758996128961693_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=dkkEH7Rq0S4Q7kNvwHuH1Ze&_nc_oc=AdpKR3UX21TH454yUoDBpYJtQ-r1vQ5zB5RnwB0nIA6lhn1EoiTuWSXAY1BKEFrkJFw&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQF9W2nC0ackLDpc9z4nEjAegZdr_ZHSmYYYI0uC__0U0j_Hnwhw1MgJhX-qMt48tF_zsH4T4YJaGA&oh=00_Af1Uyl8_xSYaKP-qPM3NGknz_ZeMu1Ti-gwbd6J4eXQcbA&oe=69EAA2A0;images/076.jpg
077;25739947929002932;CAMISETA VARSITY 50TH ANNIVERSARY;4.78;sin_categoria;unisex;XS,S,M,L;S;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/629327794_1431311338462336_4560016367719962064_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=773WZAm2YhQQ7kNvwGX1eQC&_nc_oc=AdqagTQc3TLQAIlomjFkldPnfTJgmeJd8DX8LMPyb-p-ElTKXe0jFGkRxPtjVoN58lo&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQFKd6vJU2MI2vnsdN9HhfZowYaXkOfv94cGprxfbIyVgbOxhh11Z8ctwjjZspWeyr7VJxGyHAVc5A&oh=00_Af0QqsI_BBLGSG0P0_kzqVViBFYgSYYyJQWxcNbnYu9ZKw&oe=69EA84C7;images/077.jpg
078;25773706742238551;CAMISETA EFECTO LAVADO TEXAS;4.78;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/628197216_2441533976302160_1641324002774541184_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=44jalSyCkzwQ7kNvwHrFBx_&_nc_oc=AdrAR2zHoULB43K7hjc-FpYgJotOJtedn91XLbhG8C7jaA3eS_MEtVP8WkPCbQXkjdU&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQF5daKKWcJ6SzKQYWxw2ADLtG1r_voqrG5gkyjFz4mBCNrYkBWoXtObBlGVmvXDqmxT0vWNDLAirg&oh=00_Af1WYo96-yb2zATZhcLlqqSvtwcV59rj8wO7sFihtIRXyw&oe=69EA97D7;images/078.jpg
079;25822548267410345;CAMISA CROP POPELÍN;5.98;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/626327880_1664317367884755_1228384886876017004_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=ZkVKZgNRIbkQ7kNvwHG3krh&_nc_oc=Adr31hEqtIpAtUvKH5VeZZyFeHxpRBmGivfZZUzyNRLBstHOSFGYfTG34NEGkVSmgkY&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQEAkT2RnwieXpi-KFo_IailO54t6SKCanRLToV-l-fiRLI1rBoRZnLybeHRgZP7uw_B4bK7n7SCIw&oh=00_Af1HnzEu1f4qjR_GPA7WoTF_blgarneEurXoaBvt0yR9vw&oe=69EA7FD4;images/079.jpg
080;25923594183930244;CAMISETA TEXTO BORDADO;4.78;sin_categoria;unisex;XS,S,M,L;S;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/629454079_1595660048308842_6810936655826877752_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=y1BNGH2DsjYQ7kNvwGxjVd6&_nc_oc=AdrvsM6A8PsK2BvNdUOhVwlCFxiunsLOU_Nx58qRVMBAnAEcpg1XcVKhap7BO7dSy2Q&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQFCjx8IeIOxKmNy9RHDFc1yRqsCv01Vnu85y6biVx6CAFkayOIx8zAXAKbyqbwuAt5DYZQq2R51uw&oh=00_Af0BM_CLnUpXLC7cAN4GWbH4yCEyyBPIa27r9yoYb9XC-A&oe=69EA96A8;images/080.jpg
081;25944715865216782;TOP TEXTURA VOLANTES;3.88;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/629410995_1409197360063162_7219996388075177340_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=ARRkcnYHeYwQ7kNvwEUcQXz&_nc_oc=AdpAln7Jwp1CSj1KadWKIMm8p3dPvmehfcPDWMyTihatU6H7X833pQOYwhuuo4j1ABY&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQHNjN4UHAQgggmYLTgfyisa_Nc6hVrgPBcpRiBWH4MMn1epzUAYp9uGstKy1SVpIBEWu4Uk0SNong&oh=00_Af3sY_8DpbGWYHheWS5Tj5gZPz5l8Ci8-x6xfUk4wXpfWQ&oe=69EA9300;images/081.jpg
082;25983928951295012;CAMISA MANGA CORTA LAZOS CON RAMO;5.19;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/627722021_1192305013072379_2984910105043814666_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=CztAdvv_IEEQ7kNvwHn4J5l&_nc_oc=Adrri_8IPsynq-_psURI9nwoEOV84MTVsZZlTyjT1xn1713QqxceiLS6-ZJhRzc9SvQ&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQGa1M5Hkup-UUq6QfjohxbDZxKX_k-3CXWiPWxPkxc4qtD3RM9xF33mnxRwTVz8MOsaeTqK7cwb2Q&oh=00_Af1M0c0vMfl5jfeJfzfFgPGNOFzaM-xYSo_gI87KWOypEA&oe=69EA953D;images/082.jpg
083;26010962778593222;CAMISETA VARSITY 50TH ANNIVERSARY;4.78;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/629327794_1431311338462336_4560016367719962064_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=773WZAm2YhQQ7kNvwGX1eQC&_nc_oc=AdqagTQc3TLQAIlomjFkldPnfTJgmeJd8DX8LMPyb-p-ElTKXe0jFGkRxPtjVoN58lo&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQE-PRpC-_M2wWlXwUBo7BYCCxSv_-9XJ9nLXPW19Cn2Kyhf-Pou2uuf4MWT1juwkl4lpsDdCQptfQ&oh=00_Af0AI4CrCQONtZgUilFKGqv6Cv-kmhl5227WovIZSunTtw&oe=69EA84C7;images/083.jpg
084;26146619531636891;TOP LAZOS;5.98;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/629327794_4164075577175954_903629481865751841_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=6WXfBPldYPQQ7kNvwHaUBOe&_nc_oc=AdpJx7WyXUgbt28Uhp6Jvfkzb7JZybnb2APzkSSqd9aY1F-pFWtKhGwfzrAmM4ab61s&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQGgKS2HYA5vYVqk1YPS7MEECeFFnDyKbMTrvSSW57Zt0Z0EVTz3Np8ONrtoSFL0-DgCfIaYdLq7nA&oh=00_Af2v_6SQnn6JjDJwIUeOlO8Rq0M6JPjJDbl28UtwIvEjLQ&oe=69EA9B99;images/084.jpg
085;26200334492893656;TOP PALABRA DE HONOR LAZO;5.98;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/627527965_1463562325197961_1953888510357436762_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=xOtFWhF9USQQ7kNvwF8Pnu5&_nc_oc=AdpsSep_ZuFbHR5gzbz0tUOTD5QQJNEfYf6QOWK6MlCeb0yWhVGJ8Y0TxrhhxJq7CWk&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQHT1l2p-jGDQ_mMiiJDDXBTrWGUtg7qlDZdQ6VTOW2IJ7RrTIVzAmIUAID_VgQTvmzkVqZhEjqtLg&oh=00_Af1vOCsb5PHaG_6tp515q7sqkcYV4nFOMpKy73QR7lelXw&oe=69EA8B1B;images/085.jpg
086;26212973234987572;TOP ASIMÉTRICO FRUNCES;5.38;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/626150818_836542389340157_851560961829344489_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=GCCIIlrvJI4Q7kNvwGLPmMd&_nc_oc=AdomhKmALbZyfYgdTQtWsf8KBxfOr3xfZ1OhPup1Lz1vD52O06c0zrZxmdv_KMhO5PU&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQEWbWssaQca8wlzDrrLXUYrHX9GrbPfX7Lx3uuaG9SWpApmgqydW0JSZuiOyN3q7YSJkCIDHQE_Ow&oh=00_Af2gZqKVEd8jJAUdKzj93GK3rQ-mblx8lUbFwV6uouFaGw&oe=69EA81EA;images/086.jpg
087;26389320907332139;CAMISETA VARSITY 50TH ANNIVERSARY;4.78;sin_categoria;unisex;XS,S,M,L;S;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/628367530_1652449399539185_2897477595892199701_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=PdMYmZN_FREQ7kNvwGebO0Q&_nc_oc=AdoUO9GkYUq2VH79-SEAuj9G_JjTs-TAH1R6zid31YGl29o2IDD6C63gDEVQIw5A1Fo&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQGfSlKDnk2r3a_bJAhksTk-wdFVBzHc-8cmp4W2bV1FyexX9g4BScimnsq_o8Ymg5RmNswX2TLhGg&oh=00_Af3ZvdogLiwS-Y9A0OTucvDG4dN4P_hNF9zRLNUFWxY7dQ&oe=69EA79D3;images/087.jpg
088;26665024256418930;TOP CAPA VOLANTES;5.38;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/626167593_1259648622712387_4365111607098538581_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=XiM4Ye2mTCkQ7kNvwH3VP6s&_nc_oc=AdoNsLuB4_6HWqHGGeF9IXH5YNF6hppuFSacujLWp1eLgOoE3_05YYvxI0aVZ_fzBtM&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQFlz0yPIDRtfAghyJHOqeh8MdWZ5nAjQI9rCRm1W3vi0Y4W8hYzhwW6OjNDkxi1Od3Dl76BFDGSrw&oh=00_Af0v2EeiACA204pQWfcjyTELAnnZRNKNTQvsO1AisbK8gA&oe=69EA7559;images/088.jpg
089;26829500296750016;CAMISETA HEAVY COTTON;5.98;sin_categoria;unisex;XS,S,M,L;S;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/625977760_2359980301183663_2094789177804212565_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=DJhwUJt4ktcQ7kNvwEi2Pu_&_nc_oc=Adpvtw6ky6uJT6Xj55YeuhM-DOa_cnUPFpZfGEqMwpubSbA6o5u2wGCAc2GOXflfFxw&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQH_3mgSelJKZvuhvHUbpX5EiNTjLL34pje-SuDjYcYWeMfLg66Dm2PCRpzOaM0pLkt-nczLE0T7MA&oh=00_Af0NZR8cg7Q0r19cIREHF1UBLOcEKO3Ng4MWV8HgvcpGFQ&oe=69EA7862;images/089.jpg
090;34110915441855058;CAMISA CROP POPELÍN;11.96;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/629276215_1685092479405949_1483884581853168990_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=RvJMKiPeWVAQ7kNvwFhUVb0&_nc_oc=AdoaKGOl43a9kXEd4tHrHKvvjNZpnd69te8Ddl2YHNLZZ0VIk0_kjkePQJL0QS9JHvE&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQESMhBcBbd3pyzj2wTluWSK4ufUHpG5V3IMW-i4_qJuhEHAv_QM7ZsAX-7co4z6jdQ82BQeUZh_Dg&oh=00_Af3qzwY7HyjFbvSj0_p4_-oyREySxor2GIRqjDiUX244FA&oe=69EA8B74;images/090.jpg
091;34124740567139714;CAMISETA RIB;5.96;sin_categoria;unisex;XS,S,M,L;S;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/626332177_2178495456295083_4276982881662368436_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=oTSc70qhxrQQ7kNvwFnL6uy&_nc_oc=AdrEdCblUTafiO7eqiKWc1iFD-tngm9GmVpTCENf5sGqW3KXk90eQougP5AZoXINvp0&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQEkaHMA8MJ0tiM7LQjTKzAG_1UrSjyI2ZmV3cju4dNXUfVnUcq-AZQ2n692esbwV-1E8nY_Z8iUvQ&oh=00_Af0cfdaiymEmXg9uHtA75Py_a7ZqyTXB3OJGryTlL8xSsA&oe=69EA785E;images/091.jpg
092;34539317332382693;CAMISETA MANGA VOLANTES;3.88;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/626154709_1900826913902413_800726121861939843_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=VGDTiNtDq_0Q7kNvwFuWH5h&_nc_oc=AdoGxM5g-wwThv0pjccDr5OLSDUIJdU-NxJF1s1K6_MD5IVbtQMn6pMSFRc6elE6HYQ&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQGEWvZJuy7DrilAPvA8B9mXRlCi6mBLzvN4nGg44ei_QbPsesReF-U0wP0fy1b4A--ta4V1vWC82Q&oh=00_Af1T5Jn23YO9fQiWjfSRibiCnXJogt_o50UPAv_qdsd3IQ&oe=69EA79AD;images/092.jpg
